"SAMPLE","IDHSPID","IDHSHID","DHSID","CASEID","PERWEIGHT","AWFACTT","DVWEIGHT","AGE","RESIDENT","WEIGHTFEM","HHKIDLT5","WEALTHQ","EDYRTOTAL","TIMESINCESEXD","DVFEARFQ","DVPMSEVER","ALFREQ"
8346,"   8346      13   5  2","   8346      13   5","TZ201500000013","         13   5  2",1.52914,100,1.080669,46,1,445,1,3,7,4,2,1,32
8346,"   8346      13  10  1","   8346      13  10","TZ201500000013","         13  10  1",1.52914,100,2.161337,46,1,585,0,1,7,0,9,9,99
8346,"   8346      13  10  4","   8346      13  10","TZ201500000013","         13  10  4",1.52914,100,0,17,1,513,0,1,0,99,9,9,99
8346,"   8346      13  14  2","   8346      13  14","TZ201500000013","         13  14  2",1.52914,100,1.080669,42,1,429,1,3,7,14,0,0,99
8346,"   8346      13  27  2","   8346      13  27","TZ201500000013","         13  27  2",1.52914,100,1.080669,41,1,495,1,3,7,0,2,1,10
8346,"   8346      13  31  2","   8346      13  31","TZ201500000013","         13  31  2",1.52914,100,1.080669,27,1,528,2,3,7,3,0,0,99
8346,"   8346      13  45  2","   8346      13  45","TZ201500000013","         13  45  2",1.52914,100,1.080669,35,1,535,1,2,0,31,2,1,99
8346,"   8346      13  53  2","   8346      13  53","TZ201500000013","         13  53  2",1.52914,100,1.080669,19,1,444,1,2,3,0,1,1,99
8346,"   8346      13  62  3","   8346      13  62","TZ201500000013","         13  62  3",1.52914,100,1.080669,16,1,435,1,1,0,21,9,9,99
8346,"   8346      13  66  2","   8346      13  66","TZ201500000013","         13  66  2",1.52914,100,1.080669,20,1,442,1,3,7,3,1,0,20
8346,"   8346      13  88  2","   8346      13  88","TZ201500000013","         13  88  2",1.52914,100,1.080669,26,1,414,1,4,9,1,0,1,33
8346,"   8346      13  93  2","   8346      13  93","TZ201500000013","         13  93  2",1.52914,100,1.080669,20,1,494,2,3,0,2,0,0,99
8346,"   8346      14   6  2","   8346      14   6","TZ201500000014","         14   6  2",2.185273,100,1.544369,20,1,605,0,3,7,31,0,0,99
8346,"   8346      14  17  2","   8346      14  17","TZ201500000014","         14  17  2",2.185273,100,1.544369,30,1,581,2,4,1,2,0,0,99
8346,"   8346      14  28  1","   8346      14  28","TZ201500000014","         14  28  1",2.185273,100,0,46,1,580,0,4,7,31,9,9,99
8346,"   8346      14  39  2","   8346      14  39","TZ201500000014","         14  39  2",2.185273,100,1.544369,28,1,472,1,2,0,2,0,0,32
8346,"   8346      14  62  2","   8346      14  62","TZ201500000014","         14  62  2",2.185273,100,1.544369,24,1,509,0,3,1,1,0,0,99
8346,"   8346      14  73  2","   8346      14  73","TZ201500000014","         14  73  2",2.185273,100,1.544369,30,1,517,1,3,0,31,1,1,99
8346,"   8346      14  84  1","   8346      14  84","TZ201500000014","         14  84  1",2.185273,100,1.544369,37,1,643,1,4,0,31,0,0,99
8346,"   8346      14  95  2","   8346      14  95","TZ201500000014","         14  95  2",2.185273,100,1.544369,21,1,536,1,4,4,6,0,0,99
8346,"   8346      14 106  2","   8346      14 106","TZ201500000014","         14 106  2",2.185273,100,1.544369,31,1,470,2,4,7,2,2,0,99
8346,"   8346      14 117  1","   8346      14 117","TZ201500000014","         14 117  1",2.185273,100,0,39,1,643,0,4,4,4,9,9,99
8346,"   8346      14 117  3","   8346      14 117","TZ201500000014","         14 117  3",2.185273,100,3.088738,15,1,327,0,4,0,99,9,9,99
8346,"   8346      14 140  2","   8346      14 140","TZ201500000014","         14 140  2",2.185273,100,1.544369,29,1,624,1,4,7,5,1,0,99
8346,"   8346      14 151  2","   8346      14 151","TZ201500000014","         14 151  2",2.185273,100,1.544369,37,1,369,1,4,7,4,2,1,99
8346,"   8346      14 162  1","   8346      14 162","TZ201500000014","         14 162  1",2.185273,100,1.544369,49,1,601,0,3,3,31,2,1,99
8346,"   8346      14 185  2","   8346      14 185","TZ201500000014","         14 185  2",2.185273,100,1.544369,33,1,611,1,3,7,3,0,0,99
8346,"   8346      14 196  2","   8346      14 196","TZ201500000014","         14 196  2",2.185273,100,1.544369,24,1,460,1,4,0,1,0,0,99
8346,"   8346      14 207  2","   8346      14 207","TZ201500000014","         14 207  2",2.185273,100,0,33,1,445,1,4,0,2,9,9,99
8346,"   8346      14 207  3","   8346      14 207","TZ201500000014","         14 207  3",2.185273,100,3.088738,19,1,421,1,4,7,31,9,9,99
8346,"   8346      14 218  2","   8346      14 218","TZ201500000014","         14 218  2",2.185273,100,1.544369,37,1,557,0,4,7,4,0,0,99
8346,"   8346      14 229  3","   8346      14 229","TZ201500000014","         14 229  3",2.185273,100,1.544369,16,1,563,0,2,7,99,9,9,99
8346,"   8346      14 240  1","   8346      14 240","TZ201500000014","         14 240  1",2.185273,100,1.544369,36,1,584,2,2,0,2,2,1,32
8346,"   8346      15  56  1","   8346      15  56","TZ201500000015","         15  56  1",1.937036,100,1.392089,33,1,722,0,5,7,7,2,1,20
8346,"   8346      15  77  2","   8346      15  77","TZ201500000015","         15  77  2",1.937036,100,1.392089,46,1,745,1,4,0,1,0,0,99
8346,"   8346      15  98  1","   8346      15  98","TZ201500000015","         15  98  1",1.937036,100,1.392089,35,1,424,1,4,0,31,0,0,99
8346,"   8346      15 118  2","   8346      15 118","TZ201500000015","         15 118  2",1.937036,100,0,45,1,527,1,4,7,31,9,9,99
8346,"   8346      15 118  3","   8346      15 118","TZ201500000015","         15 118  3",1.937036,100,4.176267,21,1,533,1,4,13,31,9,9,99
8346,"   8346      15 118  4","   8346      15 118","TZ201500000015","         15 118  4",1.937036,100,0,19,1,434,1,4,11,99,9,9,99
8346,"   8346      15 160  2","   8346      15 160","TZ201500000015","         15 160  2",1.937036,100,1.392089,27,1,666,1,5,11,3,0,0,99
8346,"   8346      15 202  2","   8346      15 202","TZ201500000015","         15 202  2",1.937036,100,2.784178,30,1,677,2,4,7,7,0,0,99
8346,"   8346      15 202  7","   8346      15 202","TZ201500000015","         15 202  7",1.937036,100,0,22,1,665,2,4,7,31,9,9,99
8346,"   8346      15 222  2","   8346      15 222","TZ201500000015","         15 222  2",1.937036,100,0,36,1,505,2,5,13,0,9,9,99
8346,"   8346      15 222  6","   8346      15 222","TZ201500000015","         15 222  6",1.937036,100,2.784178,21,1,423,2,5,7,31,9,9,99
8346,"   8346      15 243  2","   8346      15 243","TZ201500000015","         15 243  2",1.937036,100,1.392089,27,1,500,3,4,0,0,1,0,99
8346,"   8346      15 264  2","   8346      15 264","TZ201500000015","         15 264  2",1.937036,100,0,40,1,462,0,4,7,1,9,9,99
8346,"   8346      15 264  4","   8346      15 264","TZ201500000015","         15 264  4",1.937036,100,2.784178,16,1,285,0,4,8,99,9,9,99
8346,"   8346      15 285  4","   8346      15 285","TZ201500000015","         15 285  4",1.937036,100,0,21,1,652,1,4,8,0,9,9,99
8346,"   8346      15 285  5","   8346      15 285","TZ201500000015","         15 285  5",1.937036,100,2.784178,15,1,461,1,4,7,99,9,9,99
8346,"   8346      15 326  1","   8346      15 326","TZ201500000015","         15 326  1",1.937036,100,1.392089,31,1,649,1,4,7,14,2,1,99
8346,"   8346      15 347  1","   8346      15 347","TZ201500000015","         15 347  1",1.937036,100,1.392089,35,1,585,1,4,0,21,9,9,99
8346,"   8346      15 368  2","   8346      15 368","TZ201500000015","         15 368  2",1.937036,100,1.392089,33,1,563,0,3,0,31,2,1,99
8346,"   8346      15 430  2","   8346      15 430","TZ201500000015","         15 430  2",1.937036,100,2.784178,46,1,496,1,3,4,4,1,1,10
8346,"   8346      15 430  3","   8346      15 430","TZ201500000015","         15 430  3",1.937036,100,0,18,1,608,1,3,4,31,9,9,99
8346,"   8346      15 451  2","   8346      15 451","TZ201500000015","         15 451  2",1.937036,100,1.392089,32,1,537,1,4,9,2,0,0,99
8346,"   8346      16   2  2","   8346      16   2","TZ201500000016","         16   2  2",1.000504,100,0.719032,23,1,465,2,1,11,7,0,0,20
8346,"   8346      16  17  2","   8346      16  17","TZ201500000016","         16  17  2",1.000504,100,0.719032,18,1,614,1,2,0,1,0,0,99
8346,"   8346      16  24  7","   8346      16  24","TZ201500000016","         16  24  7",1.000504,100,0.719032,41,2,495,0,1,7,1,2,1,20
8346,"   8346      16  39  8","   8346      16  39","TZ201500000016","         16  39  8",1.000504,100,0.719032,33,2,490,1,4,3,4,0,0,31
8346,"   8346      16  47  5","   8346      16  47","TZ201500000016","         16  47  5",1.000504,100,0.719032,22,1,480,1,1,4,1,0,0,99
8346,"   8346      16  54  2","   8346      16  54","TZ201500000016","         16  54  2",1.000504,100,0.719032,25,1,554,1,1,0,6,9,9,10
8346,"   8346      16  62  1","   8346      16  62","TZ201500000016","         16  62  1",1.000504,100,0.719032,45,1,552,0,1,7,7,9,9,99
8346,"   8346      16  77  1","   8346      16  77","TZ201500000016","         16  77  1",1.000504,100,0.719032,49,1,430,0,1,1,31,0,0,20
8346,"   8346      16  92  2","   8346      16  92","TZ201500000016","         16  92  2",1.000504,100,0.719032,20,1,452,2,1,0,7,0,0,99
8346,"   8346      16 115  1","   8346      16 115","TZ201500000016","         16 115  1",1.000504,100,0.719032,43,1,564,1,3,7,7,0,0,99
8346,"   8346      16 137  2","   8346      16 137","TZ201500000016","         16 137  2",1.000504,100,0.719032,34,1,560,1,1,0,31,0,0,99
8346,"   8346      16 153  2","   8346      16 153","TZ201500000016","         16 153  2",1.000504,100,0.719032,47,1,495,0,1,0,0,0,0,20
8346,"   8346      16 160  5","   8346      16 160","TZ201500000016","         16 160  5",1.000504,100,0.719032,18,1,484,1,1,0,31,1,0,31
8346,"   8346      17   1  2","   8346      17   1","TZ201500000017","         17   1  2",1.955743,100,2.764312,30,1,611,1,4,11,0,0,0,99
8346,"   8346      17   1  4","   8346      17   1","TZ201500000017","         17   1  4",1.955743,100,0,16,2,415,1,4,7,99,9,9,99
8346,"   8346      17   9  2","   8346      17   9","TZ201500000017","         17   9  2",1.955743,100,1.382156,21,1,485,1,3,9,4,0,0,99
8346,"   8346      17  17  2","   8346      17  17","TZ201500000017","         17  17  2",1.955743,100,1.382156,25,1,793,0,3,7,31,0,0,99
8346,"   8346      17  25  2","   8346      17  25","TZ201500000017","         17  25  2",1.955743,100,1.382156,24,1,563,1,1,7,3,2,0,99
8346,"   8346      17  41  1","   8346      17  41","TZ201500000017","         17  41  1",1.955743,100,1.382156,45,1,774,1,4,13,0,0,0,99
8346,"   8346      17  49  2","   8346      17  49","TZ201500000017","         17  49  2",1.955743,100,5.528623,44,1,669,0,4,7,0,2,1,32
8346,"   8346      17  49  3","   8346      17  49","TZ201500000017","         17  49  3",1.955743,100,0,22,1,593,0,4,11,31,9,9,32
8346,"   8346      17  49  6","   8346      17  49","TZ201500000017","         17  49  6",1.955743,100,0,27,2,462,0,4,15,2,9,9,32
8346,"   8346      17  49  7","   8346      17  49","TZ201500000017","         17  49  7",1.955743,100,0,21,2,516,0,4,9,31,9,9,99
8346,"   8346      17  57  2","   8346      17  57","TZ201500000017","         17  57  2",1.955743,100,1.382156,29,1,419,2,3,0,4,0,0,99
8346,"   8346      17  65  2","   8346      17  65","TZ201500000017","         17  65  2",1.955743,100,1.382156,22,1,521,2,1,0,31,1,0,20
8346,"   8346      17  73  1","   8346      17  73","TZ201500000017","         17  73  1",1.955743,100,1.382156,40,1,492,0,2,0,4,2,1,20
8346,"   8346      17  81  1","   8346      17  81","TZ201500000017","         17  81  1",1.955743,100,1.382156,43,1,488,0,3,7,31,2,1,99
8346,"   8346      17  89  2","   8346      17  89","TZ201500000017","         17  89  2",1.955743,100,1.382156,49,1,881,1,4,0,1,0,0,99
8346,"   8346      17  97  2","   8346      17  97","TZ201500000017","         17  97  2",1.955743,100,0,25,1,592,2,4,11,31,9,9,99
8346,"   8346      17 105  3","   8346      17 105","TZ201500000017","         17 105  3",1.955743,100,1.382156,20,1,516,1,4,11,99,9,9,99
8346,"   8346      17 129  2","   8346      17 129","TZ201500000017","         17 129  2",1.955743,100,1.382156,39,1,712,1,4,11,2,0,0,99
8346,"   8346      17 145  1","   8346      17 145","TZ201500000017","         17 145  1",1.955743,100,1.382156,37,1,601,2,3,7,14,1,0,99
8346,"   8346      17 152  2","   8346      17 152","TZ201500000017","         17 152  2",1.955743,100,1.382156,48,1,729,0,4,7,7,0,0,99
8346,"   8346      17 160  3","   8346      17 160","TZ201500000017","         17 160  3",1.955743,100,1.382156,18,1,578,2,3,7,31,9,9,99
8346,"   8346      18   4  1","   8346      18   4","TZ201500000018","         18   4  1",2.608533,100,1.843494,45,1,691,2,1,7,2,0,0,20
8346,"   8346      18  13  2","   8346      18  13","TZ201500000018","         18  13  2",2.608533,100,1.843494,32,1,525,0,1,7,0,1,1,31
8346,"   8346      18  22  2","   8346      18  22","TZ201500000018","         18  22  2",2.608533,100,1.843494,20,1,658,1,1,7,0,0,0,99
8346,"   8346      18  26  3","   8346      18  26","TZ201500000018","         18  26  3",2.608533,100,1.843494,15,1,478,0,1,7,99,9,9,99
8346,"   8346      18  35  2","   8346      18  35","TZ201500000018","         18  35  2",2.608533,100,1.843494,22,1,495,0,1,7,3,2,0,31
8346,"   8346      18  43  2","   8346      18  43","TZ201500000018","         18  43  2",2.608533,100,1.843494,24,1,594,1,1,11,1,0,1,99
8346,"   8346      18  48  2","   8346      18  48","TZ201500000018","         18  48  2",2.608533,100,1.843494,33,1,606,0,2,0,1,2,1,10
8346,"   8346      18  52  2","   8346      18  52","TZ201500000018","         18  52  2",2.608533,100,3.686988,41,1,507,1,1,7,31,1,0,99
8346,"   8346      18  52  3","   8346      18  52","TZ201500000018","         18  52  3",2.608533,100,0,15,1,438,1,1,2,99,9,9,99
8346,"   8346      18  57  2","   8346      18  57","TZ201500000018","         18  57  2",2.608533,100,1.843494,16,1,475,0,2,0,0,1,0,99
8346,"   8346      18  61  1","   8346      18  61","TZ201500000018","         18  61  1",2.608533,100,1.843494,22,1,719,0,4,12,31,9,9,99
8346,"   8346      18  65  2","   8346      18  65","TZ201500000018","         18  65  2",2.608533,100,1.843494,18,1,533,1,1,7,2,0,0,32
8346,"   8346      18  70  2","   8346      18  70","TZ201500000018","         18  70  2",2.608533,100,1.843494,29,1,440,1,1,5,0,2,0,99
8346,"   8346      18  74  2","   8346      18  74","TZ201500000018","         18  74  2",2.608533,100,1.843494,28,1,796,0,5,7,21,0,0,99
8346,"   8346      18  78  2","   8346      18  78","TZ201500000018","         18  78  2",2.608533,100,1.843494,25,1,665,1,1,7,2,0,1,99
8346,"   8346      18  83  2","   8346      18  83","TZ201500000018","         18  83  2",2.608533,100,1.843494,28,1,549,2,2,0,5,2,1,31
8346,"   8346      18  87  2","   8346      18  87","TZ201500000018","         18  87  2",2.608533,100,1.843494,20,1,515,1,1,0,3,1,0,99
8346,"   8346      18  91  1","   8346      18  91","TZ201500000018","         18  91  1",2.608533,100,0,47,1,604,1,2,7,31,9,9,99
8346,"   8346      18  91  2","   8346      18  91","TZ201500000018","         18  91  2",2.608533,100,3.686988,29,1,728,1,2,7,31,9,9,99
8346,"   8346      19   2  4","   8346      19   2","TZ201500000019","         19   2  4",1.177915,100,3.329811,39,2,751,1,4,7,21,0,0,99
8346,"   8346      19   2  5","   8346      19   2","TZ201500000019","         19   2  5",1.177915,100,0,36,2,743,1,4,7,7,9,9,31
8346,"   8346      19   2  6","   8346      19   2","TZ201500000019","         19   2  6",1.177915,100,0,28,1,505,1,4,7,6,9,9,99
8346,"   8346      19   2  7","   8346      19   2","TZ201500000019","         19   2  7",1.177915,100,0,28,2,638,1,4,7,5,9,9,99
8346,"   8346      19   5  3","   8346      19   5","TZ201500000019","         19   5  3",1.177915,100,0.832453,18,1,507,0,4,10,99,9,9,99
8346,"   8346      19   8  2","   8346      19   8","TZ201500000019","         19   8  2",1.177915,100,0.832453,41,1,644,1,4,7,1,1,0,99
8346,"   8346      19  11  2","   8346      19  11","TZ201500000019","         19  11  2",1.177915,100,0.832453,48,1,532,0,1,7,3,2,0,20
8346,"   8346      19  14  2","   8346      19  14","TZ201500000019","         19  14  2",1.177915,100,1.664906,40,1,380,2,1,7,31,1,0,20
8346,"   8346      19  24  2","   8346      19  24","TZ201500000019","         19  24  2",1.177915,100,0.832453,18,1,409,1,2,7,2,0,0,99
8346,"   8346      19  30  2","   8346      19  30","TZ201500000019","         19  30  2",1.177915,100,0.832453,45,1,539,1,1,1,7,2,0,31
8346,"   8346      19  39  2","   8346      19  39","TZ201500000019","         19  39  2",1.177915,100,1.664906,33,1,640,2,1,7,3,0,0,99
8346,"   8346      19  39  4","   8346      19  39","TZ201500000019","         19  39  4",1.177915,100,0,18,1,491,2,1,7,99,9,9,99
8346,"   8346      19  42  1","   8346      19  42","TZ201500000019","         19  42  1",1.177915,100,0.832453,31,1,532,1,2,7,31,0,0,99
8346,"   8346      19  45  2","   8346      19  45","TZ201500000019","         19  45  2",1.177915,100,0.832453,33,1,540,1,2,4,4,0,0,99
8346,"   8346      19  48  2","   8346      19  48","TZ201500000019","         19  48  2",1.177915,100,0.832453,30,1,584,2,1,4,7,1,0,31
8346,"   8346      19  55  1","   8346      19  55","TZ201500000019","         19  55  1",1.177915,100,0.832453,42,1,455,1,1,3,31,1,1,20
8346,"   8346      19  58  2","   8346      19  58","TZ201500000019","         19  58  2",1.177915,100,0.832453,35,1,885,1,4,10,2,0,0,99
8346,"   8346      19  61  2","   8346      19  61","TZ201500000019","         19  61  2",1.177915,100,0.832453,36,1,590,0,2,7,7,0,0,99
8346,"   8346      19  64  2","   8346      19  64","TZ201500000019","         19  64  2",1.177915,100,0.832453,46,1,401,1,2,0,31,1,1,99
8346,"   8346      20  13  2","   8346      20  13","TZ201500000020","         20  13  2",1.805332,100,1.275858,23,1,494,1,3,7,31,0,0,99
8346,"   8346      20  20  2","   8346      20  20","TZ201500000020","         20  20  2",1.805332,100,1.275858,26,1,642,2,3,10,1,1,1,99
8346,"   8346      20  33  2","   8346      20  33","TZ201500000020","         20  33  2",1.805332,100,2.551716,47,1,493,0,4,7,1,2,1,99
